committee,name,firstname,lastname,fullname,official_name,user_id,period,begin,end
"Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz_Mitglieder","Kraft, Dr. Rainer",Dr. Rainer,Kraft,Dr. Rainer Kraft,Rainer Kraft,804064797977444352,WP_20,2021-10-26,NA
"Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz_Mitglieder","Lenkert, Ralph",Ralph,Lenkert,Ralph Lenkert,Ralph Lenkert,NA,WP_20,2021-10-26,NA
"Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz_Mitglieder","Mohamed Ali, Amira",Amira,Mohamed Ali,Amira Mohamed Ali,Amira Mohamed Ali,934029228886065152,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Schiefner, Udo",Udo,Schiefner,Udo Schiefner,Udo Schiefner,3823042877,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Slawik, Nyke",Nyke,Slawik,Nyke Slawik,Nyke Slawik,3002271760,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Berghahn, Jürgen",Jürgen,Berghahn,Jürgen Berghahn,Jürgen Berghahn,NA,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Cademartori, Isabel",Isabel,Cademartori,Isabel Cademartori,Isabel Cademartori,NA,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Kröber, Martin",Martin,Kröber,Martin Kröber,Martin Kröber,137036352,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Martin, Dorothee",Dorothee,Martin,Dorothee Martin,Dorothee Martin,241008237,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Plobner, Jan",Jan,Plobner,Jan Plobner,Jan Plobner,1027976898641633281,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Schmidt, Uwe",Uwe,Schmidt,Uwe Schmidt,Uwe Schmidt,NA,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Schreider, Christian",Christian,Schreider,Christian Schreider,Christian Schreider,NA,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Stein, Mathias",Mathias,Stein,Mathias Stein,Mathias Stein,46498076,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Stein, Mathias",Mathias,Stein,Mathias Stein,Mathias Stein,384258875,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Troff-Schaffarzyk, Anja",Anja,Troff-Schaffarzyk,Anja Troff-Schaffarzyk,Anja Troff-Schaffarzyk,1443185679769423877,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Bareiß, Thomas",Thomas,Bareiß,Thomas Bareiß,Thomas Bareiß,2797812265,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Donth, Michael",Michael,Donth,Michael Donth,Michael Donth,NA,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Englhardt-Kopf, Martina",Martina,Englhardt-Kopf,Martina Englhardt-Kopf,Martina Englhardt-Kopf,1335676869061062662,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Geissler, Dr. Jonas",Dr. Jonas,Geissler,Dr. Jonas Geissler,Jonas Geissler,3375074608,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Müller, Florian",Florian,Müller,Florian Müller,Florian Müller,45370052,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Ploß, Dr. Christoph",Dr. Christoph,Ploß,Dr. Christoph Ploß,Christoph Ploß,928335737803722753,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Rehbaum, Henning",Henning,Rehbaum,Henning Rehbaum,Henning Rehbaum,1338567611781623810,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Schreiner, Felix",Felix,Schreiner,Felix Schreiner,Felix Schreiner,162398888,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Simon, Björn",Björn,Simon,Björn Simon,Björn Simon,93845554,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Gastel, Matthias",Matthias,Gastel,Matthias Gastel,Matthias Gastel,727782559,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Gelbhaar, Stefan",Stefan,Gelbhaar,Stefan Gelbhaar,Stefan Gelbhaar,426582569,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Menge, Susanne",Susanne,Menge,Susanne Menge,Susanne Menge,NA,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Michaelsen, Swantje Henrike",Swantje Henrike,Michaelsen,Swantje Henrike Michaelsen,Swantje Henrike Michaelsen,NA,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Abel, Valentin",Valentin,Abel,Valentin Abel,Valentin Abel,1699863337,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Kruse, Michael",Michael,Kruse,Michael Kruse,Michael Kruse,2823984824,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Lenders, Jürgen",Jürgen,Lenders,Jürgen Lenders,Jürgen Lenders,NA,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Reuther, Bernd",Bernd,Reuther,Bernd Reuther,Bernd Reuther,930422173478608903,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Bochmann, René",René,Bochmann,René Bochmann,René Bochmann,NA,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Brandes, Dirk",Dirk,Brandes,Dirk Brandes,Dirk Brandes,NA,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Spaniel, Dr. Dirk",Dr. Dirk,Spaniel,Dr. Dirk Spaniel,Dirk Spaniel,810537151729373184,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Wiehle, Wolfgang",Wolfgang,Wiehle,Wolfgang Wiehle,Wolfgang Wiehle,1003656299589132291,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Lutze, Thomas",Thomas,Lutze,Thomas Lutze,Thomas Lutze,3667108397,WP_20,2021-10-26,NA
Verkehr_Mitglieder,"Riexinger, Bernd",Bernd,Riexinger,Bernd Riexinger,Bernd Riexinger,849012308,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Strack-Zimmermann, Dr. Marie-Agnes",Dr. Marie-Agnes,Strack-Zimmermann,Dr. Marie-Agnes Strack-Zimmermann,Marie-Agnes Strack-Zimmermann,3047392319,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Otte, Henning",Henning,Otte,Henning Otte,Henning Otte,1416388709264633858,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Arlt, Johannes",Johannes,Arlt,Johannes Arlt,Johannes Arlt,1262451438103465984,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Droßmann, Falko",Falko,Droßmann,Falko Droßmann,Falko Droßmann,NA,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Hellmich, Wolfgang",Wolfgang,Hellmich,Wolfgang Hellmich,Wolfgang Hellmich,19924848,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Hellmich, Wolfgang",Wolfgang,Hellmich,Wolfgang Hellmich,Wolfgang Hellmich,786498202832822272,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Klinck, Dr. Kristian",Dr. Kristian,Klinck,Dr. Kristian Klinck,Kristian Klinck,NA,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Leiser, Kevin",Kevin,Leiser,Kevin Leiser,Kevin Leiser,1365771819861557251,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Nürnberger, Jörg",Jörg,Nürnberger,Jörg Nürnberger,Jörg Nürnberger,1354090527898148865,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Schamber, Rebecca",Rebecca,Schamber,Rebecca Schamber,Rebecca Schamber,NA,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Schmid, Christoph",Christoph,Schmid,Christoph Schmid,Christoph Schmid,2615401245,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Völlers, Marja-Liisa",Marja-Liisa,Völlers,Marja-Liisa Völlers,Marja-Liisa Völlers,1009457791554281473,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Vöpel, Dirk",Dirk,Vöpel,Dirk Vöpel,Dirk Vöpel,829029719941246978,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Weingarten, Dr. Joe",Dr. Joe,Weingarten,Dr. Joe Weingarten,Joe Weingarten,811960243353780226,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Brandl, Dr. Reinhard",Dr. Reinhard,Brandl,Dr. Reinhard Brandl,Reinhard Brandl,262730721,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Bröhr, Dr. Marlon",Dr. Marlon,Bröhr,Dr. Marlon Bröhr,Marlon Bröhr,NA,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Grübel, Markus",Markus,Grübel,Markus Grübel,Markus Grübel,796691290016583680,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Güler, Serap",Serap,Güler,Serap Güler,Serap Güler,2645960542,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Hahn, Florian",Florian,Hahn,Florian Hahn,Florian Hahn,403735368,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Lehmann, Jens",Jens,Lehmann,Jens Lehmann,Jens Lehmann,NA,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Röwekamp, Thomas",Thomas,Röwekamp,Thomas Röwekamp,Thomas Röwekamp,1108680958100848640,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Schwarz, Armin",Armin,Schwarz,Armin Schwarz,Armin Schwarz,1204127231796285441,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Vieregge, Kerstin",Kerstin,Vieregge,Kerstin Vieregge,Kerstin Vieregge,NA,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Brugger, Agnieszka",Agnieszka,Brugger,Agnieszka Brugger,Agnieszka Brugger,172269309,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Krämer, Philip",Philip,Krämer,Philip Krämer,Philip Krämer,746767453951234048,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Müller, Claudia",Claudia,Müller,Claudia Müller,Claudia Müller,937403112,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Nanni, Sara",Sara,Nanni,Sara Nanni,Sara Nanni,81596596,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Spellerberg, Merle",Merle,Spellerberg,Merle Spellerberg,Merle Spellerberg,905109355586101248,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Wagener, Niklas",Niklas,Wagener,Niklas Wagener,Niklas Wagener,1166603377,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Faber, Dr. Marcus",Dr. Marcus,Faber,Dr. Marcus Faber,Marcus Faber,22364234,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Gründer, Nils",Nils,Gründer,Nils Gründer,Nils Gründer,NA,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Müller, Alexander",Alexander,Müller,Alexander Müller,Alexander Müller,936235058792484864,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Sauter, Christian",Christian,Sauter,Christian Sauter,Christian Sauter,997033716324093952,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Gnauck, Hannes",Hannes,Gnauck,Hannes Gnauck,Hannes Gnauck,1325859656015679493,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Lucassen, Rüdiger",Rüdiger,Lucassen,Rüdiger Lucassen,Rüdiger Lucassen,4875914470,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Nolte, Jan Ralf",Jan Ralf,Nolte,Jan Ralf Nolte,Jan Ralf Nolte,NA,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Otten, Gerold",Gerold,Otten,Gerold Otten,Gerold Otten,774309860812918784,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Al-Dailami, Ali",Ali,Al-Dailami,Ali Al-Dailami,Ali Al-Dailami,989599708917137408,WP_20,2021-10-26,NA
Verteidigung_Mitglieder,"Nastic, Zaklin",Zaklin,Nastic,Zaklin Nastic,Zaklin Nastic,NA,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Grosse-Brömer, Michael",Michael,Grosse-Brömer,Michael Grosse-Brömer,Michael Grosse-Brömer,574424501,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Walter, Hannes",Hannes,Walter,Hannes Walter,Hannes Walter,NA,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Arlt, Johannes",Johannes,Arlt,Johannes Arlt,Johannes Arlt,1262451438103465984,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Bartz, Alexander",Alexander,Bartz,Alexander Bartz,Alexander Bartz,NA,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Katzmarek, Gabriele",Gabriele,Katzmarek,Gabriele Katzmarek,Gabriele Katzmarek,3017602065,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Limbacher, Esra",Esra,Limbacher,Esra Limbacher,Esra Limbacher,19139341,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Poschmann, Sabine",Sabine,Poschmann,Sabine Poschmann,Sabine Poschmann,738636568760553472,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Roloff, Sebastian",Sebastian,Roloff,Sebastian Roloff,Sebastian Roloff,482763399,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Töns, Markus",Markus,Töns,Markus Töns,Markus Töns,3522875063,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Werner, Lena",Lena,Werner,Lena Werner,Lena Werner,38250199,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Westphal, Bernd",Bernd,Westphal,Bernd Westphal,Bernd Westphal,1071665423140249600,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Durz, Hansjörg",Hansjörg,Durz,Hansjörg Durz,Hansjörg Durz,1662533040,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Klöckner, Julia",Julia,Klöckner,Julia Klöckner,Julia Klöckner,29858729,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Kuban, Tilman",Tilman,Kuban,Tilman Kuban,Tilman Kuban,970038451,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Linnemann, Dr. Carsten",Dr. Carsten,Linnemann,Dr. Carsten Linnemann,Carsten Linnemann,NA,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Loos, Bernhard",Bernhard,Loos,Bernhard Loos,Bernhard Loos,NA,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Metzler, Jan",Jan,Metzler,Jan Metzler,Jan Metzler,995653004,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Rouenhoff, Stefan",Stefan,Rouenhoff,Stefan Rouenhoff,Stefan Rouenhoff,963904327,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Willsch, Klaus-Peter",Klaus-Peter,Willsch,Klaus-Peter Willsch,Klaus-Peter Willsch,NA,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Außendorf, Maik",Maik,Außendorf,Maik Außendorf,Maik Außendorf,24253731,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Banaszak, Felix",Felix,Banaszak,Felix Banaszak,Felix Banaszak,395209158,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Detzer, Dr. Sandra",Dr. Sandra,Detzer,Dr. Sandra Detzer,Sandra Detzer,797777115689132032,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Janecek, Dieter",Dieter,Janecek,Dieter Janecek,Dieter Janecek,52024480,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Sekmen, Melis",Melis,Sekmen,Melis Sekmen,Melis Sekmen,289583425,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Bauer, Nicole",Nicole,Bauer,Nicole Bauer,Nicole Bauer,1061873979760263168,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Houben, Reinhard",Reinhard,Houben,Reinhard Houben,Reinhard Houben,825069798140833794,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Todtenhausen, Manfred",Manfred,Todtenhausen,Manfred Todtenhausen,Manfred Todtenhausen,563706584,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Ullrich, Gerald",Gerald,Ullrich,Gerald Ullrich,Gerald Ullrich,935456332655874048,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Holm, Leif-Erik",Leif-Erik,Holm,Leif-Erik Holm,Leif-Erik Holm,739531034761498624,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Kaufmann, Dr. Malte",Dr. Malte,Kaufmann,Dr. Malte Kaufmann,Malte Kaufmann,97530140,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Komning, Enrico",Enrico,Komning,Enrico Komning,Enrico Komning,781747720897892352,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Schulz, Uwe",Uwe,Schulz,Uwe Schulz,Uwe Schulz,19177808,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Leye, Christian",Christian,Leye,Christian Leye,Christian Leye,826683982519611393,WP_20,2021-10-26,NA
Wirtschaft_Mitglieder,"Meiser, Pascal",Pascal,Meiser,Pascal Meiser,Pascal Meiser,314534724,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Hoffmann, Dr. Christoph",Dr. Christoph,Hoffmann,Dr. Christoph Hoffmann,Christoph Hoffmann,1085494381405237251,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Abdi, Sanae",Sanae,Abdi,Sanae Abdi,Sanae Abdi,200695422,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Diaby, Dr. Karamba",Dr. Karamba,Diaby,Dr. Karamba Diaby,Karamba Diaby,316355056,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Gava, Manuel",Manuel,Gava,Manuel Gava,Manuel Gava,NA,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Leiser, Kevin",Kevin,Leiser,Kevin Leiser,Kevin Leiser,1365771819861557251,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Schamber, Rebecca",Rebecca,Schamber,Rebecca Schamber,Rebecca Schamber,NA,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Sthamer, Nadja",Nadja,Sthamer,Nadja Sthamer,Nadja Sthamer,1325320336016027648,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Türk-Nachbaur, Derya",Derya,Türk-Nachbaur,Derya Türk-Nachbaur,Derya Türk-Nachbaur,1162689374510886912,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Kippels, Dr. Georg",Dr. Georg,Kippels,Dr. Georg Kippels,Georg Kippels,NA,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Klein, Volkmar",Volkmar,Klein,Volkmar Klein,Volkmar Klein,33043294,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Rachel, Thomas",Thomas,Rachel,Thomas Rachel,Thomas Rachel,1052524172717375488,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Stefinger, Dr. Wolfgang",Dr. Wolfgang,Stefinger,Dr. Wolfgang Stefinger,Wolfgang Stefinger,4866955749,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Ziemiak, Paul",Paul,Ziemiak,Paul Ziemiak,Paul Ziemiak,288696645,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Zippelius, Nicolas",Nicolas,Zippelius,Nicolas Zippelius,Nicolas Zippelius,1560104953,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Düring, Deborah",Deborah,Düring,Deborah Düring,Deborah Düring,1249088270128029696,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Gesenhues, Dr. Jan-Niclas",Dr. Jan-Niclas,Gesenhues,Dr. Jan-Niclas Gesenhues,Jan-Niclas Gesenhues,370585284,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Henneberger, Kathrin",Kathrin,Henneberger,Kathrin Henneberger,Kathrin Henneberger,17152502,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Menge, Susanne",Susanne,Menge,Susanne Menge,Susanne Menge,NA,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Gerschau, Knut",Knut,Gerschau,Knut Gerschau,Knut Gerschau,NA,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Mansmann, Till",Till,Mansmann,Till Mansmann,Till Mansmann,954049866283483136,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Friedhoff, Dietmar",Dietmar,Friedhoff,Dietmar Friedhoff,Dietmar Friedhoff,NA,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Frohnmaier, Markus",Markus,Frohnmaier,Markus Frohnmaier,Markus Frohnmaier,4130621842,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Naujok, Edgar",Edgar,Naujok,Edgar Naujok,Edgar Naujok,791991717717282817,WP_20,2021-10-26,NA
Wirtschaftliche Zusammenarbeit und Entwicklung_Mitglieder,"Möhring, Cornelia",Cornelia,Möhring,Cornelia Möhring,Cornelia Möhring,2596171296,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Weeser, Sandra",Sandra,Weeser,Sandra Weeser,Sandra Weeser,858362895075340288,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Cademartori, Isabel",Isabel,Cademartori,Isabel Cademartori,Isabel Cademartori,NA,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Daldrup, Bernhard",Bernhard,Daldrup,Bernhard Daldrup,Bernhard Daldrup,1329019163126476800,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Diedenhofen, Martin",Martin,Diedenhofen,Martin Diedenhofen,Martin Diedenhofen,785136227775344640,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Kühnert, Kevin",Kevin,Kühnert,Kevin Kühnert,Kevin Kühnert,2764750474,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Mascheck, Franziska",Franziska,Mascheck,Franziska Mascheck,Franziska Mascheck,744152788746248192,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Nickholz, Brian",Brian,Nickholz,Brian Nickholz,Brian Nickholz,1970779310,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Schisanowski, Timo",Timo,Schisanowski,Timo Schisanowski,Timo Schisanowski,NA,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Tausend, Claudia",Claudia,Tausend,Claudia Tausend,Claudia Tausend,NA,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Wegling, Melanie",Melanie,Wegling,Melanie Wegling,Melanie Wegling,NA,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Breilmann, Michael",Michael,Breilmann,Michael Breilmann,Michael Breilmann,893027627568697344,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Ferlemann, Enak",Enak,Ferlemann,Enak Ferlemann,Enak Ferlemann,NA,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Heil, Mechthild",Mechthild,Heil,Mechthild Heil,Mechthild Heil,974367631,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Kießling, Michael",Michael,Kießling,Michael Kießling,Michael Kießling,730314294,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","König, Anne",Anne,König,Anne König,Anne König,4493363728,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Luczak, Dr. Jan-Marco",Dr. Jan-Marco,Luczak,Dr. Jan-Marco Luczak,Jan-Marco Luczak,22908417,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Nicolaisen, Petra",Petra,Nicolaisen,Petra Nicolaisen,Petra Nicolaisen,NA,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Rohwer, Lars",Lars,Rohwer,Lars Rohwer,Lars Rohwer,NA,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Zeulner, Emmi",Emmi,Zeulner,Emmi Zeulner,Emmi Zeulner,NA,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Liebert, Anja",Anja,Liebert,Anja Liebert,Anja Liebert,1409887223152009217,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Otte, Karoline",Karoline,Otte,Karoline Otte,Karoline Otte,936673325950128128,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Schröder, Christina-Johanne",Christina-Johanne,Schröder,Christina-Johanne Schröder,Christina-Johanne Schröder,724395216,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Steinmüller, Hanna",Hanna,Steinmüller,Hanna Steinmüller,Hanna Steinmüller,1091742295572000769,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Taher Saleh, Kassem",Kassem,Taher Saleh,Kassem Taher Saleh,Kassem Taher Saleh,1162268562481750022,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Föst, Daniel",Daniel,Föst,Daniel Föst,Daniel Föst,422569574,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Reinhold, Hagen",Hagen,Reinhold,Hagen Reinhold,Hagen Reinhold,925657781759332353,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Semet, Rainer",Rainer,Semet,Rainer Semet,Rainer Semet,1263786763371380737,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Bachmann, Carolin",Carolin,Bachmann,Carolin Bachmann,Carolin Bachmann,NA,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Beckamp, Roger",Roger,Beckamp,Roger Beckamp,Roger Beckamp,4755310637,WP_20,2021-10-26,NA
"Wohnen, Stadtentwicklung, Bauwesen und Kommunen_Mitglieder","Bernhard, Marc",Marc,Bernhard,Marc Bernhard,Marc Bernhard,805823950253150208,WP_20,2021-10-26,NA
